"No.","Time","Source","Destination","Protocol","Length","Time since reference or first frame","Info"
"2020","33.658688","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","158","33.658688000","Application Data"
"2025","33.705202","10.0.0.14","159.124.42.26","TLSv1.2","111","33.705202000","Application Data"
"2034","33.803648","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","33.803648000","60612  >  443 [ACK] Seq=926 Ack=1650 Win=501 Len=0 TSval=1247720110 TSecr=2323861960"
"2047","33.957253","10.0.0.14","159.124.42.26","TLSv1.2","111","33.957253000","Application Data"
"2069","34.217477","10.0.0.14","159.124.42.26","TLSv1.2","111","34.217477000","Application Data"
"2072","34.225281","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","34.225281000","[TCP Dup ACK 245#6] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681370929 TSecr=3899337116"
"2089","34.441688","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","34.441688000","[TCP Dup ACK 256#6] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681371146 TSecr=2970038552"
"2102","34.615513","10.0.0.14","159.124.42.26","TLSv1.2","106","34.615513000","Application Data"
"2110","34.692463","10.0.0.14","159.124.42.26","TLSv1.2","135","34.692463000","Application Data"
"2114","34.717807","10.0.0.14","159.124.42.26","TLSv1.2","111","34.717807000","Application Data"
"2132","34.958390","10.0.0.14","159.124.42.26","TLSv1.2","111","34.958390000","Application Data"
"2140","35.017608","10.0.0.14","159.124.42.26","TLSv1.2","106","35.017608000","Application Data"
"2156","35.129746","10.0.0.14","159.124.42.26","TCP","68","35.129746000","36698  >  443 [ACK] Seq=984 Ack=871 Win=501 Len=0 TSval=2184718132 TSecr=1968311156"
"2157","35.129915","10.0.0.14","159.124.42.26","TLSv1.2","135","35.129915000","Application Data"
"2165","35.217005","10.0.0.14","159.124.42.26","TLSv1.2","111","35.217005000","Application Data"
"2204","35.891337","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","35.891337000","60612  >  443 [ACK] Seq=926 Ack=2994 Win=493 Len=0 TSval=1247722197 TSecr=2323864047"
"2207","35.941188","10.0.0.14","159.124.42.26","TLSv1.2","111","35.941188000","Application Data"
"2214","36.080119","10.0.0.14","159.124.42.26","TLSv1.2","111","36.080119000","Application Data"
"2222","36.228521","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","184","36.228521000","Application Data"
"2225","36.305405","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","196","36.305405000","Application Data"
"2232","36.452209","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","36.452209000","60612  >  443 [ACK] Seq=1130 Ack=3089 Win=501 Len=0 TSval=1247722758 TSecr=2323864608"
"2262","37.380233","10.0.0.14","140.82.114.26","TLSv1.2","98","37.380233000","[TCP Previous segment not captured] , Application Data"
"2264","37.401339","10.0.0.14","34.237.73.95","TCP","68","37.401339000","49870  >  443 [ACK] Seq=249 Ack=309 Win=501 Len=0 TSval=3771116025 TSecr=758266030"
"2292","37.911429","10.0.0.14","18.211.70.132","TCP","76","37.911429000","60404  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3083414332 TSecr=0 WS=128"
"2298","37.990953","10.0.0.14","159.124.42.26","TCP","68","37.990953000","36690  >  443 [ACK] Seq=5263 Ack=3664 Win=501 Len=0 TSval=2184720993 TSecr=1968314007"
"2300","38.004084","10.0.0.14","159.124.42.26","TLSv1.2","111","38.004084000","Application Data"
"2303","38.068386","10.0.0.14","18.211.70.132","TCP","68","38.068386000","60404  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3083414489 TSecr=1220597164"
"2304","38.069048","10.0.0.14","18.211.70.132","TLSv1.2","585","38.069048000","Client Hello"
"2313","38.243631","10.0.0.14","18.211.70.132","TCP","68","38.243631000","60404  >  443 [ACK] Seq=518 Ack=4198 Win=60160 Len=0 TSval=3083414665 TSecr=1220597326"
"2315","38.243675","10.0.0.14","18.211.70.132","TCP","68","38.243675000","60404  >  443 [ACK] Seq=518 Ack=5428 Win=59008 Len=0 TSval=3083414665 TSecr=1220597327"
"2316","38.245228","10.0.0.14","18.211.70.132","TLSv1.2","194","38.245228000","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2317","38.245752","10.0.0.14","18.211.70.132","TLSv1.2","530","38.245752000","Application Data, Application Data"
"2318","38.246098","10.0.0.14","18.211.70.132","TLSv1.2","1613","38.246098000","Application Data"
"2323","38.331333","10.0.0.14","159.124.42.26","TLSv1.2","106","38.331333000","Application Data"
"2326","38.402072","10.0.0.14","159.124.42.26","TCP","68","38.402072000","36690  >  443 [ACK] Seq=5344 Ack=3702 Win=501 Len=0 TSval=2184721404 TSecr=1968314461"
"2333","38.406163","10.0.0.14","18.211.70.132","TCP","68","38.406163000","60404  >  443 [ACK] Seq=2651 Ack=5706 Win=64128 Len=0 TSval=3083414827 TSecr=1220597500"
"2334","38.406437","10.0.0.14","18.211.70.132","TLSv1.2","106","38.406437000","Application Data"
"2336","38.432496","10.0.0.14","104.121.10.34","TLSv1.2","713","38.432496000","[TCP Previous segment not captured] , Application Data"
"2338","38.440345","10.0.0.14","159.124.42.26","TCP","68","38.440345000","36690  >  443 [ACK] Seq=5344 Ack=3751 Win=501 Len=0 TSval=2184721442 TSecr=1968314505"
"2339","38.440561","10.0.0.14","159.124.42.26","TLSv1.2","135","38.440561000","Application Data"
"2350","38.680474","10.0.0.14","104.121.10.34","TCP","68","38.680474000","46628  >  443 [ACK] Seq=647 Ack=1735 Win=488 Len=0 TSval=3059498657 TSecr=871197747"
"2351","38.685557","10.0.0.14","104.121.10.34","TLSv1.2","735","38.685557000","Application Data"
"2373","38.805758","10.0.0.14","159.124.42.26","TLSv1.2","106","38.805758000","Application Data"
"2381","38.882310","10.0.0.14","159.124.42.26","TCP","68","38.882310000","36698  >  443 [ACK] Seq=1089 Ack=958 Win=501 Len=0 TSval=2184721884 TSecr=1968314938"
"2382","38.882466","10.0.0.14","159.124.42.26","TLSv1.2","135","38.882466000","Application Data"
"2398","38.950767","10.0.0.14","104.121.10.34","TCP","68","38.950767000","46628  >  443 [ACK] Seq=1314 Ack=3651 Win=501 Len=0 TSval=3059498928 TSecr=871198017"
"2400","38.955690","10.0.0.14","104.121.10.34","TCP","68","38.955690000","46628  >  443 [ACK] Seq=1314 Ack=6449 Win=501 Len=0 TSval=3059498933 TSecr=871198019"
"2403","38.960679","10.0.0.14","104.121.10.34","TCP","68","38.960679000","46628  >  443 [ACK] Seq=1314 Ack=9247 Win=501 Len=0 TSval=3059498938 TSecr=871198022"
"2408","38.963697","10.0.0.14","104.121.10.34","TCP","68","38.963697000","46628  >  443 [ACK] Seq=1314 Ack=12045 Win=501 Len=0 TSval=3059498941 TSecr=871198026"
"2415","39.014912","10.0.0.14","104.121.10.34","TCP","68","39.014912000","46628  >  443 [ACK] Seq=1314 Ack=13188 Win=501 Len=0 TSval=3059498992 TSecr=871198029"
"2436","39.345184","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","39.345184000","[TCP Dup ACK 245#7] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681376049 TSecr=3899337116"
"2445","39.561647","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","39.561647000","[TCP Dup ACK 256#7] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681376266 TSecr=2970038552"
"2526","41.279323","10.0.0.14","159.124.42.26","TLSv1.2","111","41.279323000","Application Data"
"2545","41.497015","10.0.0.14","159.124.42.26","TLSv1.2","111","41.497015000","Application Data"
"2566","42.110970","10.0.0.14","159.124.42.26","TCP","68","42.110970000","36690  >  443 [ACK] Seq=5497 Ack=3967 Win=501 Len=0 TSval=2184725113 TSecr=1968318008"
"2568","42.112583","10.0.0.14","159.124.42.26","TLSv1.2","106","42.112583000","Application Data"
"2569","42.112669","10.0.0.14","159.124.42.26","TLSv1.2","111","42.112669000","Application Data"
"2573","42.261662","10.0.0.14","159.124.42.26","TCP","68","42.261662000","36690  >  443 [ACK] Seq=5578 Ack=4005 Win=501 Len=0 TSval=2184725264 TSecr=1968318244"
"2576","42.265274","10.0.0.14","159.124.42.26","TCP","68","42.265274000","36690  >  443 [ACK] Seq=5578 Ack=4054 Win=501 Len=0 TSval=2184725267 TSecr=1968318262"
"2577","42.265422","10.0.0.14","159.124.42.26","TLSv1.2","135","42.265422000","Application Data"
"2589","42.553739","10.0.0.14","159.124.42.26","TLSv1.2","106","42.553739000","Application Data"
"2591","42.650482","10.0.0.14","159.124.42.26","TLSv1.2","139","42.650482000","Application Data"
"2598","42.685111","10.0.0.14","159.124.42.26","TLSv1.2","135","42.685111000","Application Data"
"2606","42.790957","10.0.0.14","159.124.42.26","TCP","68","42.790957000","36698  >  443 [ACK] Seq=1261 Ack=1045 Win=501 Len=0 TSval=2184725793 TSecr=1968318814"
"2607","42.790982","10.0.0.14","159.124.42.26","TCP","68","42.790982000","36690  >  443 [ACK] Seq=5716 Ack=4133 Win=501 Len=0 TSval=2184725793 TSecr=1968318815"
"2608","42.809130","10.0.0.14","159.124.42.26","TLSv1.2","111","42.809130000","Application Data"
"2652","43.942785","10.0.0.14","159.124.42.26","TCP","68","43.942785000","36690  >  443 [ACK] Seq=5759 Ack=4205 Win=501 Len=0 TSval=2184726945 TSecr=1968320009"
"2653","43.942951","10.0.0.14","159.124.42.26","TLSv1.2","111","43.942951000","Application Data"
"2671","44.522263","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","44.522263000","[TCP Dup ACK 245#8] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681381226 TSecr=3899337116"
"2681","44.725556","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","44.725556000","[TCP Dup ACK 256#8] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681381430 TSecr=2970038552"
"2713","45.852096","10.0.0.14","159.124.42.26","TLSv1.2","106","45.852096000","Application Data"
"2720","45.942345","10.0.0.14","159.124.42.26","TCP","68","45.942345000","36690  >  443 [ACK] Seq=5840 Ack=4292 Win=501 Len=0 TSval=2184728944 TSecr=1968321982"
"2721","45.942506","10.0.0.14","159.124.42.26","TLSv1.2","135","45.942506000","Application Data"
"2724","46.000742","10.0.0.14","159.124.42.26","TLSv1.2","823","46.000742000","Application Data"
"2731","46.134961","10.0.0.14","159.124.42.26","TCP","68","46.134961000","36690  >  443 [ACK] Seq=6662 Ack=4335 Win=501 Len=0 TSval=2184729137 TSecr=1968322141"
"2737","46.281917","10.0.0.14","159.124.42.26","TCP","68","46.281917000","36690  >  443 [ACK] Seq=6662 Ack=4394 Win=501 Len=0 TSval=2184729284 TSecr=1968322344"
"2740","46.302039","10.0.0.14","159.124.42.26","TLSv1.2","106","46.302039000","Application Data"
"2741","46.302120","10.0.0.14","159.124.42.26","TLSv1.2","111","46.302120000","Application Data"
"2743","46.328598","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","1646","46.328598000","Application Data"
"2755","46.364857","10.0.0.14","159.124.42.26","TCP","68","46.364857000","36698  >  443 [ACK] Seq=1299 Ack=1083 Win=501 Len=0 TSval=2184729367 TSecr=1968322432"
"2758","46.368317","10.0.0.14","159.124.42.26","TCP","68","46.368317000","36698  >  443 [ACK] Seq=1299 Ack=1132 Win=501 Len=0 TSval=2184729370 TSecr=1968322436"
"2759","46.368482","10.0.0.14","159.124.42.26","TLSv1.2","135","46.368482000","Application Data"
"2766","46.385022","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","207","46.385022000","Application Data"
"2767","46.385596","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","96","46.385596000","38978  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=1247732692 TSecr=0 WS=128"
"2773","46.447368","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","46.447368000","38978  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=1247732753 TSecr=1726049139"
"2774","46.447938","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","605","46.447938000","Client Hello"
"2779","46.481829","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","46.481829000","60612  >  443 [ACK] Seq=2807 Ack=3153 Win=501 Len=0 TSval=1247732788 TSecr=2323874633"
"2785","46.505754","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","46.505754000","38978  >  443 [ACK] Seq=518 Ack=213 Win=64768 Len=0 TSval=1247732812 TSecr=1726049204"
"2786","46.506363","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","152","46.506363000","Change Cipher Spec, Application Data"
"2787","46.506638","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","186","46.506638000","Application Data"
"2788","46.507738","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","584","46.507738000","Application Data"
"2789","46.507909","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","909","46.507909000","Application Data"
"2792","46.532746","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","46.532746000","60612  >  443 [ACK] Seq=2807 Ack=3393 Win=500 Len=0 TSval=1247732839 TSecr=2323874689"
"2800","46.562700","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","46.562700000","38978  >  443 [ACK] Seq=1997 Ack=524 Win=64512 Len=0 TSval=1247732869 TSecr=1726049258"
"2801","46.562910","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","119","46.562910000","Application Data"
"2802","46.568374","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","211","46.568374000","Application Data"
"2803","46.568484","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","909","46.568484000","Application Data"
"2812","46.622341","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","46.622341000","38978  >  443 [ACK] Seq=2972 Ack=1045 Win=64128 Len=0 TSval=1247732928 TSecr=1726049293"
"2825","46.734931","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","46.734931000","38978  >  443 [ACK] Seq=2972 Ack=1248 Win=64128 Len=0 TSval=1247733041 TSecr=1726049354"
"2827","46.746901","10.0.0.14","159.124.42.26","TCP","68","46.746901000","36690  >  443 [ACK] Seq=6705 Ack=4466 Win=501 Len=0 TSval=2184729749 TSecr=1968322761"
"2829","46.756850","10.0.0.14","159.124.42.26","TLSv1.2","111","46.756850000","Application Data"
"3022","49.454924","10.0.0.14","159.124.42.26","TLSv1.2","272","49.454924000","Application Data"
"3030","49.542792","10.0.0.14","159.124.42.26","TCP","68","49.542792000","36690  >  443 [ACK] Seq=6952 Ack=4509 Win=501 Len=0 TSval=2184732545 TSecr=1968325604"
"3034","49.584910","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","49.584910000","[TCP Dup ACK 245#9] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681386289 TSecr=3899337116"
"3037","49.602170","10.0.0.14","159.124.42.26","TLSv1.2","106","49.602170000","Application Data"
"3044","49.672215","10.0.0.14","159.124.42.26","TCP","68","49.672215000","36690  >  443 [ACK] Seq=6990 Ack=4547 Win=501 Len=0 TSval=2184732674 TSecr=1968325738"
"3047","49.689562","10.0.0.14","159.124.42.26","TCP","68","49.689562000","36690  >  443 [ACK] Seq=6990 Ack=4596 Win=501 Len=0 TSval=2184732692 TSecr=1968325756"
"3048","49.689748","10.0.0.14","159.124.42.26","TLSv1.2","135","49.689748000","Application Data"
"3060","49.801997","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","49.801997000","[TCP Dup ACK 256#9] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681386506 TSecr=2970038552"
"3072","49.947949","10.0.0.14","159.124.42.26","TLSv1.2","111","49.947949000","Application Data"
"3079","50.085315","10.0.0.14","159.124.42.26","TLSv1.2","106","50.085315000","Application Data"
"3085","50.130448","10.0.0.14","159.124.42.26","TLSv1.2","135","50.130448000","Application Data"
"3090","50.198979","10.0.0.14","159.124.42.26","TCP","68","50.198979000","36698  >  443 [ACK] Seq=1471 Ack=1219 Win=501 Len=0 TSval=2184733201 TSecr=1968326215"
"3121","50.934920","2a06:c701:472d:c000:f796:c198:3a7:a863","2600:9000:2024:8600:e:4185:5680:93a1","TCP","88","50.934920000","[TCP Keep-Alive] 33124  >  443 [ACK] Seq=239 Ack=2099 Win=501 Len=0 TSval=2849233379 TSecr=3798703424"
"3140","51.193973","10.0.0.14","159.124.42.26","TCP","68","51.193973000","36690  >  443 [ACK] Seq=7100 Ack=4917 Win=501 Len=0 TSval=2184734196 TSecr=1968327260"
"3142","51.204414","10.0.0.14","159.124.42.26","TLSv1.2","111","51.204414000","Application Data"
"3177","51.702884","10.0.0.14","159.124.42.26","TLSv1.2","111","51.702884000","Application Data"
"3199","51.986935","10.0.0.14","159.124.42.26","TCP","68","51.986935000","36690  >  443 [ACK] Seq=7186 Ack=5061 Win=501 Len=0 TSval=2184734989 TSecr=1968328012"
"3202","52.008691","10.0.0.14","159.124.42.26","TLSv1.2","111","52.008691000","Application Data"
"3228","52.765268","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","159","52.765268000","Application Data"
"3243","52.942416","10.0.0.14","159.124.42.26","TCP","68","52.942416000","36690  >  443 [ACK] Seq=7229 Ack=5133 Win=501 Len=0 TSval=2184735944 TSecr=1968329007"
"3244","52.957076","10.0.0.14","159.124.42.26","TLSv1.2","111","52.957076000","Application Data"
"3247","52.978946","10.0.0.14","52.20.115.236","TCP","68","52.978946000","[TCP Keep-Alive] 39120  >  443 [ACK] Seq=2058 Ack=6318 Win=64128 Len=0 TSval=2154585545 TSecr=872411753"
"3276","53.315921","10.0.0.14","159.124.42.26","TLSv1.2","106","53.315921000","Application Data"
"3289","53.395001","10.0.0.14","18.211.70.132","TLSv1.2","110","53.395001000","Application Data"
"3294","53.430973","10.0.0.14","159.124.42.26","TCP","68","53.430973000","36690  >  443 [ACK] Seq=7310 Ack=5171 Win=501 Len=0 TSval=2184736433 TSecr=1968329452"
"3298","53.441331","10.0.0.14","159.124.42.26","TCP","68","53.441331000","36690  >  443 [ACK] Seq=7310 Ack=5220 Win=501 Len=0 TSval=2184736443 TSecr=1968329505"
"3300","53.441361","10.0.0.14","159.124.42.26","TCP","68","53.441361000","36690  >  443 [ACK] Seq=7310 Ack=5292 Win=501 Len=0 TSval=2184736443 TSecr=1968329505"
"3301","53.441491","10.0.0.14","159.124.42.26","TLSv1.2","135","53.441491000","Application Data"
"3304","53.461544","10.0.0.14","159.124.42.26","TLSv1.2","111","53.461544000","Application Data"
"3338","53.759534","10.0.0.14","159.124.42.26","TLSv1.2","106","53.759534000","Application Data"
"3350","53.828151","10.0.0.14","159.124.42.26","TCP","68","53.828151000","36698  >  443 [ACK] Seq=1509 Ack=1257 Win=501 Len=0 TSval=2184736830 TSecr=1968329895"
"3360","53.881201","10.0.0.14","159.124.42.26","TCP","68","53.881201000","36698  >  443 [ACK] Seq=1509 Ack=1306 Win=501 Len=0 TSval=2184736883 TSecr=1968329942"
"3361","53.881396","10.0.0.14","159.124.42.26","TLSv1.2","135","53.881396000","Application Data"
"3424","54.517904","10.0.0.14","159.124.42.26","TLSv1.2","241","54.517904000","Application Data"
"3435","54.642973","10.0.0.14","159.124.42.26","TCP","68","54.642973000","36690  >  443 [ACK] Seq=7593 Ack=5335 Win=501 Len=0 TSval=2184737645 TSecr=1968330663"
"3440","54.705175","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","54.705175000","[TCP Dup ACK 245#10] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681391409 TSecr=3899337116"
"3459","54.920749","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","54.920749000","[TCP Dup ACK 256#10] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681391625 TSecr=2970038552"
"3468","55.030892","10.0.0.14","13.226.2.114","TCP","68","55.030892000","[TCP Dup ACK 844#1] 40468  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2631499159 TSecr=49038370"
"3500","55.500006","10.0.0.14","159.124.42.26","TLSv1.2","139","55.500006000","Application Data"
"3507","55.573575","10.0.0.14","159.124.42.26","TCP","68","55.573575000","36690  >  443 [ACK] Seq=7664 Ack=5378 Win=501 Len=0 TSval=2184738576 TSecr=1968331638"
"3509","55.573612","10.0.0.14","159.124.42.26","TCP","68","55.573612000","36690  >  443 [ACK] Seq=7664 Ack=5449 Win=501 Len=0 TSval=2184738576 TSecr=1968331638"
"3510","55.573822","10.0.0.14","159.124.42.26","TLSv1.2","111","55.573822000","Application Data"
"3575","56.316828","10.0.0.14","159.124.42.26","TLSv1.2","111","56.316828000","Application Data"
"3587","56.465081","10.0.0.14","159.124.42.26","TLSv1.2","111","56.465081000","Application Data"
"3612","56.690935","10.0.0.14","159.124.42.26","TCP","68","56.690935000","36690  >  443 [ACK] Seq=7793 Ack=5720 Win=501 Len=0 TSval=2184739693 TSecr=1968332755"
"3614","56.715938","10.0.0.14","159.124.42.26","TLSv1.2","111","56.715938000","Application Data"
"3642","57.078666","10.0.0.14","159.124.42.26","TLSv1.2","106","57.078666000","Application Data"
"3656","57.190965","10.0.0.14","159.124.42.26","TCP","68","57.190965000","36690  >  443 [ACK] Seq=7874 Ack=5758 Win=501 Len=0 TSval=2184740193 TSecr=1968333210"
"3659","57.200215","10.0.0.14","159.124.42.26","TCP","68","57.200215000","36690  >  443 [ACK] Seq=7874 Ack=5807 Win=501 Len=0 TSval=2184740202 TSecr=1968333262"
"3660","57.200407","10.0.0.14","159.124.42.26","TLSv1.2","135","57.200407000","Application Data"
"3695","57.519328","10.0.0.14","159.124.42.26","TLSv1.2","106","57.519328000","Application Data"
"3709","57.626410","10.0.0.14","159.124.42.26","TCP","68","57.626410000","36698  >  443 [ACK] Seq=1614 Ack=1393 Win=501 Len=0 TSval=2184740628 TSecr=1968333652"
"3710","57.626555","10.0.0.14","159.124.42.26","TLSv1.2","135","57.626555000","Application Data"
"3770","58.236921","10.0.0.14","159.124.42.26","TLSv1.2","111","58.236921000","Application Data"
"3790","58.478760","10.0.0.14","159.124.42.26","TLSv1.2","111","58.478760000","Application Data"
"3818","58.870976","10.0.0.14","3.211.112.161","TCP","68","58.870976000","[TCP Keep-Alive] 43448  >  443 [ACK] Seq=2949 Ack=9139 Win=64128 Len=0 TSval=288441163 TSecr=3807402181"
"3862","59.475741","10.0.0.14","159.124.42.26","TLSv1.2","111","59.475741000","Application Data"
"3876","59.750341","10.0.0.14","159.124.42.26","TLSv1.2","820","59.750341000","Application Data"
"3882","59.824676","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","59.824676000","[TCP Dup ACK 245#11] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681396529 TSecr=3899337116"
"3884","59.874887","10.0.0.14","159.124.42.26","TCP","68","59.874887000","36690  >  443 [ACK] Seq=8822 Ack=6066 Win=501 Len=0 TSval=2184742877 TSecr=1968335884"
"3888","59.951050","10.0.0.14","159.124.42.26","TCP","68","59.951050000","36690  >  443 [ACK] Seq=8822 Ack=6138 Win=501 Len=0 TSval=2184742953 TSecr=1968336006"
"3890","59.989624","10.0.0.14","159.124.42.26","TLSv1.2","111","59.989624000","Application Data"
"3896","60.040101","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","60.040101000","[TCP Dup ACK 256#11] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681396744 TSecr=2970038552"
"3914","60.200978","10.0.0.14","159.124.42.26","TCP","68","60.200978000","36690  >  443 [ACK] Seq=8865 Ack=6387 Win=501 Len=0 TSval=2184743203 TSecr=1968336260"
"3917","60.238974","10.0.0.14","159.124.42.26","TLSv1.2","111","60.238974000","Application Data"
"3948","60.477153","10.0.0.14","159.124.42.26","TLSv1.2","111","60.477153000","Application Data"
"3977","60.733788","10.0.0.14","159.124.42.26","TLSv1.2","111","60.733788000","Application Data"
"3989","60.830514","10.0.0.14","159.124.42.26","TLSv1.2","106","60.830514000","Application Data"
"4004","60.946894","10.0.0.14","159.124.42.26","TCP","68","60.946894000","36690  >  443 [ACK] Seq=9032 Ack=6569 Win=501 Len=0 TSval=2184743949 TSecr=1968336960"
"4007","60.952002","10.0.0.14","159.124.42.26","TCP","68","60.952002000","36690  >  443 [ACK] Seq=9032 Ack=6618 Win=501 Len=0 TSval=2184743954 TSecr=1968337011"
"4008","60.952201","10.0.0.14","159.124.42.26","TLSv1.2","135","60.952201000","Application Data"
"4036","61.279701","10.0.0.14","159.124.42.26","TLSv1.2","106","61.279701000","Application Data"
"4047","61.372452","10.0.0.14","159.124.42.26","TCP","68","61.372452000","36698  >  443 [ACK] Seq=1719 Ack=1480 Win=501 Len=0 TSval=2184744374 TSecr=1968337412"
"4048","61.372537","10.0.0.14","159.124.42.26","TLSv1.2","135","61.372537000","Application Data"
"4056","61.443361","10.0.0.14","159.124.42.26","TLSv1.2","111","61.443361000","Application Data"
"4115","61.982952","10.0.0.14","159.124.42.26","TCP","68","61.982952000","36690  >  443 [ACK] Seq=9142 Ack=6762 Win=501 Len=0 TSval=2184744985 TSecr=1968338006"
"4116","61.997992","10.0.0.14","159.124.42.26","TLSv1.2","111","61.997992000","Application Data"
"4207","62.946228","10.0.0.14","159.124.42.26","TCP","68","62.946228000","36690  >  443 [ACK] Seq=9185 Ack=6830 Win=501 Len=0 TSval=2184745948 TSecr=1968339012"
"4210","62.999072","10.0.0.14","159.124.42.26","TLSv1.2","111","62.999072000","Application Data"
