"No.","Time","Source","Destination","Protocol","Length","Time since reference or first frame","Info"
"2430","33.279347","10.0.0.14","159.124.42.26","TLSv1.2","111","33.279347000","Application Data"
"2438","33.431749","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","33.431749000","50310  >  443 [ACK] Seq=767 Ack=4089 Win=500 Len=0 TSval=1246490412 TSecr=607109664"
"2449","33.586558","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","184","33.586558000","Application Data"
"2466","33.776936","10.0.0.14","159.124.42.26","TLSv1.2","111","33.776936000","Application Data"
"2476","33.936155","10.0.0.14","159.124.42.26","TLSv1.2","106","33.936155000","Application Data"
"2488","34.030017","10.0.0.14","159.124.42.26","TCP","68","34.030017000","36690  >  443 [ACK] Seq=4409 Ack=3644 Win=501 Len=0 TSval=2183487707 TSecr=1967080727"
"2489","34.030208","10.0.0.14","159.124.42.26","TLSv1.2","135","34.030208000","Application Data"
"2495","34.081317","10.0.0.14","159.124.42.26","TLSv1.2","111","34.081317000","Application Data"
"2512","34.284667","10.0.0.14","159.124.42.26","TLSv1.2","111","34.284667000","Application Data"
"2521","34.377992","10.0.0.14","159.124.42.26","TLSv1.2","106","34.377992000","Application Data"
"2535","34.456402","10.0.0.14","159.124.42.26","TCP","68","34.456402000","36698  >  443 [ACK] Seq=984 Ack=871 Win=501 Len=0 TSval=2183488133 TSecr=1967081171"
"2536","34.456485","10.0.0.14","159.124.42.26","TLSv1.2","135","34.456485000","Application Data"
"2559","34.764733","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","34.764733000","[TCP Dup ACK 323#6] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=680142143 TSecr=3899337116"
"2563","34.782049","10.0.0.14","159.124.42.26","TCP","68","34.782049000","36690  >  443 [ACK] Seq=4562 Ack=4024 Win=501 Len=0 TSval=2183488459 TSecr=1967081509"
"2572","34.842898","10.0.0.14","159.124.42.26","TLSv1.2","111","34.842898000","Application Data"
"2587","34.981274","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","34.981274000","[TCP Dup ACK 396#6] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=680142360 TSecr=2970038552"
"2628","35.533913","10.0.0.14","159.124.42.26","TLSv1.2","111","35.533913000","Application Data"
"2652","36.215165","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","2848","36.215165000","50310  >  443 [PSH, ACK] Seq=863 Ack=4089 Win=501 Len=2760 TSval=1246493196 TSecr=607109870 [TCP segment of a reassembled PDU]"
"2653","36.215209","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","2848","36.215209000","50310  >  443 [PSH, ACK] Seq=3623 Ack=4089 Win=501 Len=2760 TSval=1246493196 TSecr=607109870 [TCP segment of a reassembled PDU]"
"2654","36.220505","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","1142","36.220505000","Application Data"
"2669","36.272451","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:1c2:face:b00c:0:167","TCP","96","36.272451000","55258  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=3933762307 TSecr=0 WS=128"
"2680","36.324648","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","36.324648000","55258  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=3933762359 TSecr=2300529253"
"2681","36.325204","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:1c2:face:b00c:0:167","TLSv1.3","605","36.325204000","Client Hello"
"2684","36.379374","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","36.379374000","50310  >  443 [ACK] Seq=7437 Ack=4153 Win=501 Len=0 TSval=1246493360 TSecr=607112611"
"2687","36.381089","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","36.381089000","55258  >  443 [ACK] Seq=518 Ack=213 Win=64768 Len=0 TSval=3933762416 TSecr=2300529310"
"2688","36.387274","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:1c2:face:b00c:0:167","TLSv1.3","152","36.387274000","Change Cipher Spec, Application Data"
"2689","36.387662","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:1c2:face:b00c:0:167","TLSv1.3","186","36.387662000","Application Data"
"2690","36.388641","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:1c2:face:b00c:0:167","TLSv1.3","584","36.388641000","Application Data"
"2691","36.388724","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:1c2:face:b00c:0:167","TLSv1.3","1062","36.388724000","Application Data"
"2692","36.389097","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:1c2:face:b00c:0:167","TLSv1.3","1185","36.389097000","Application Data, Application Data"
"2700","36.440424","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","36.440424000","55258  >  443 [ACK] Seq=3247 Ack=489 Win=64512 Len=0 TSval=3933762475 TSecr=2300529369"
"2701","36.440616","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:1c2:face:b00c:0:167","TLSv1.3","119","36.440616000","Application Data"
"2705","36.445270","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","36.445270000","55258  >  443 [ACK] Seq=3278 Ack=559 Win=64512 Len=0 TSval=3933762480 TSecr=2300529370"
"2711","36.536414","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","36.536414000","55258  >  443 [ACK] Seq=3278 Ack=1047 Win=64128 Len=0 TSval=3933762571 TSecr=2300529408"
"2717","36.784236","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:1c2:face:b00c:0:167","TCP","88","36.784236000","55258  >  443 [ACK] Seq=3278 Ack=1262 Win=64000 Len=0 TSval=3933762819 TSecr=2300529646"
"2734","37.295588","10.0.0.14","159.124.42.26","TLSv1.2","111","37.295588000","Application Data"
"2748","37.676178","10.0.0.14","159.124.42.26","TLSv1.2","106","37.676178000","Application Data"
"2755","37.778694","10.0.0.14","159.124.42.26","TCP","68","37.778694000","36690  >  443 [ACK] Seq=4729 Ack=4255 Win=501 Len=0 TSval=2183491455 TSecr=1967084467"
"2756","37.778905","10.0.0.14","159.124.42.26","TLSv1.2","135","37.778905000","Application Data"
"2759","37.875816","10.0.0.14","159.124.42.26","TLSv1.2","820","37.875816000","Application Data"
"2772","37.984417","10.0.0.14","159.124.42.26","TCP","68","37.984417000","36690  >  443 [ACK] Seq=5548 Ack=4298 Win=501 Len=0 TSval=2183491661 TSecr=1967084667"
"2780","38.094672","10.0.0.14","159.124.42.26","TLSv1.2","106","38.094672000","Application Data"
"2789","38.208417","10.0.0.14","159.124.42.26","TCP","68","38.208417000","36698  >  443 [ACK] Seq=1089 Ack=909 Win=501 Len=0 TSval=2183491885 TSecr=1967084886"
"2791","38.215400","10.0.0.14","159.124.42.26","TCP","68","38.215400000","36698  >  443 [ACK] Seq=1089 Ack=958 Win=501 Len=0 TSval=2183491892 TSecr=1967084942"
"2792","38.215577","10.0.0.14","159.124.42.26","TLSv1.2","135","38.215577000","Application Data"
"2831","39.168465","10.0.0.14","13.226.2.114","TCP","68","39.168465000","52550  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2630253971 TSecr=1692798017"
"2832","39.175697","10.0.0.14","35.174.127.31","TLSv1.2","315","39.175697000","Application Data"
"2840","39.328145","10.0.0.14","35.174.127.31","TCP","68","39.328145000","52758  >  443 [ACK] Seq=248 Ack=309 Win=499 Len=0 TSval=3401901156 TSecr=1947565335"
"2860","39.887757","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","39.887757000","[TCP Dup ACK 323#7] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=680147266 TSecr=3899337116"
"2869","40.100792","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","40.100792000","[TCP Dup ACK 396#7] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=680147479 TSecr=2970038552"
"2918","41.446658","10.0.0.14","159.124.42.26","TLSv1.2","106","41.446658000","Application Data"
"2924","41.532778","10.0.0.14","159.124.42.26","TCP","68","41.532778000","36690  >  443 [ACK] Seq=5586 Ack=4336 Win=501 Len=0 TSval=2183495209 TSecr=1967088260"
"2926","41.539966","10.0.0.14","159.124.42.26","TCP","68","41.539966000","36690  >  443 [ACK] Seq=5586 Ack=4385 Win=501 Len=0 TSval=2183495216 TSecr=1967088262"
"2927","41.540156","10.0.0.14","159.124.42.26","TLSv1.2","135","41.540156000","Application Data"
"2930","41.594128","10.0.0.14","159.124.42.26","TLSv1.2","270","41.594128000","Application Data"
"2939","41.744375","10.0.0.14","159.124.42.26","TCP","68","41.744375000","36690  >  443 [ACK] Seq=5855 Ack=4428 Win=501 Len=0 TSval=2183495421 TSecr=1967088415"
"2944","41.860198","10.0.0.14","159.124.42.26","TLSv1.2","106","41.860198000","Application Data"
"2952","41.960853","10.0.0.14","159.124.42.26","TCP","68","41.960853000","36698  >  443 [ACK] Seq=1194 Ack=1045 Win=501 Len=0 TSval=2183495637 TSecr=1967088651"
"2953","41.961052","10.0.0.14","159.124.42.26","TLSv1.2","135","41.961052000","Application Data"
"2993","42.530387","10.0.0.14","159.124.42.26","TCP","68","42.530387000","36690  >  443 [ACK] Seq=5855 Ack=4500 Win=501 Len=0 TSval=2183496207 TSecr=1967089258"
"2995","42.530437","10.0.0.14","159.124.42.26","TCP","68","42.530437000","36690  >  443 [ACK] Seq=5855 Ack=4568 Win=501 Len=0 TSval=2183496207 TSecr=1967089258"
"2997","42.558719","10.0.0.14","159.124.42.26","TLSv1.2","111","42.558719000","Application Data"
"3026","42.894819","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","159","42.894819000","Application Data"
"3027","42.894908","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","205","42.894908000","Application Data"
"3049","42.988215","10.0.0.14","52.20.115.236","TCP","76","42.988215000","42184  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2153346229 TSecr=0 WS=128"
"3058","43.070590","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","43.070590000","50310  >  443 [ACK] Seq=7625 Ack=4215 Win=501 Len=0 TSval=1246500051 TSecr=607119302"
"3064","43.136262","10.0.0.14","52.20.115.236","TCP","68","43.136262000","42184  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2153346377 TSecr=871217697"
"3065","43.136487","10.0.0.14","52.20.115.236","TLSv1.2","585","43.136487000","Client Hello"
"3066","43.149776","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","197","43.149776000","Application Data"
"3071","43.176178","10.0.0.14","159.124.42.26","TLSv1.2","139","43.176178000","Application Data"
"3079","43.242262","10.0.0.14","159.124.42.26","TCP","68","43.242262000","36690  >  443 [ACK] Seq=5969 Ack=4682 Win=501 Len=0 TSval=2183496919 TSecr=1967089969"
"3080","43.252823","10.0.0.14","159.124.42.26","TLSv1.2","111","43.252823000","Application Data"
"3084","43.279358","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","278","43.279358000","Application Data"
"3089","43.302748","10.0.0.14","52.20.115.236","TCP","68","43.302748000","42184  >  443 [ACK] Seq=518 Ack=5420 Win=58880 Len=0 TSval=2153346543 TSecr=871217854"
"3090","43.303339","10.0.0.14","52.20.115.236","TLSv1.2","194","43.303339000","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3091","43.303694","10.0.0.14","52.20.115.236","TLSv1.2","173","43.303694000","Application Data"
"3092","43.303862","10.0.0.14","52.20.115.236","TLSv1.2","970","43.303862000","Application Data"
"3093","43.304459","10.0.0.14","52.20.115.236","TLSv1.2","400","43.304459000","Application Data"
"3104","43.427041","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","43.427041000","50310  >  443 [ACK] Seq=7924 Ack=4310 Win=501 Len=0 TSval=1246500408 TSecr=607119658"
"3105","43.428699","2a06:c701:472d:c000:f796:c198:3a7:a863","2600:9000:2024:f800:e:4185:5680:93a1","TLSv1.2","156","43.428699000","Application Data"
"3106","43.429400","2a06:c701:472d:c000:f796:c198:3a7:a863","2600:9000:2024:f800:e:4185:5680:93a1","TLSv1.2","189","43.429400000","Application Data, Application Data"
"3115","43.455418","10.0.0.14","52.20.115.236","TCP","68","43.455418000","42184  >  443 [ACK] Seq=1983 Ack=5698 Win=64128 Len=0 TSval=2153346696 TSecr=871218014"
"3117","43.455576","10.0.0.14","52.20.115.236","TLSv1.2","106","43.455576000","Application Data"
"3131","43.484374","2a06:c701:472d:c000:f796:c198:3a7:a863","2600:9000:2024:f800:e:4185:5680:93a1","TCP","88","43.484374000","41114  >  443 [ACK] Seq=409 Ack=2135 Win=501 Len=0 TSval=2397568718 TSecr=1132242715"
"3136","43.493607","10.0.0.14","50.19.40.154","TCP","76","43.493607000","44916  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2967363779 TSecr=0 WS=128"
"3138","43.500388","10.0.0.14","52.20.115.236","TCP","68","43.500388000","42184  >  443 [ACK] Seq=2021 Ack=6318 Win=64128 Len=0 TSval=2153346741 TSecr=871218017"
"3140","43.512477","2a06:c701:472d:c000:f796:c198:3a7:a863","2600:9000:2024:f800:e:4185:5680:93a1","TCP","88","43.512477000","41114  >  443 [ACK] Seq=409 Ack=3164 Win=493 Len=0 TSval=2397568746 TSecr=1132242782"
"3141","43.513518","2a06:c701:472d:c000:f796:c198:3a7:a863","2600:9000:2024:f800:e:4185:5680:93a1","TLSv1.2","123","43.513518000","Application Data"
"3144","43.520749","2a06:c701:472d:c000:f796:c198:3a7:a863","2600:9000:2024:f800:e:4185:5680:93a1","TLSv1.2","123","43.520749000","Application Data"
"3149","43.553953","10.0.0.14","159.124.42.26","TLSv1.2","111","43.553953000","Application Data"
"3159","43.642649","10.0.0.14","50.19.40.154","TCP","68","43.642649000","44916  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2967363928 TSecr=112944953"
"3160","43.643394","10.0.0.14","50.19.40.154","TLSv1.2","585","43.643394000","Client Hello"
"3174","43.814554","10.0.0.14","54.147.72.119","TLSv1.2","125","43.814554000","[TCP Previous segment not captured] , Application Data"
"3176","43.814829","10.0.0.14","50.19.40.154","TCP","68","43.814829000","44916  >  443 [ACK] Seq=518 Ack=4198 Win=60160 Len=0 TSval=2967364100 TSecr=112945112"
"3178","43.814874","10.0.0.14","50.19.40.154","TCP","68","43.814874000","44916  >  443 [ACK] Seq=518 Ack=5448 Win=59008 Len=0 TSval=2967364100 TSecr=112945113"
"3179","43.816673","10.0.0.14","50.19.40.154","TLSv1.2","194","43.816673000","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3180","43.817375","10.0.0.14","50.19.40.154","TLSv1.2","1128","43.817375000","Application Data"
"3186","43.964501","10.0.0.14","54.147.72.119","TCP","68","43.964501000","43106  >  443 [ACK] Seq=59 Ack=54 Win=501 Len=0 TSval=2109212503 TSecr=1855867065"
"3188","43.967904","10.0.0.14","54.147.72.119","TCP","68","43.967904000","43106  >  443 [ACK] Seq=59 Ack=85 Win=501 Len=0 TSval=2109212506 TSecr=1855867065"
"3190","43.968072","10.0.0.14","54.147.72.119","TCP","68","43.968072000","43106  >  443 [FIN, ACK] Seq=59 Ack=86 Win=501 Len=0 TSval=2109212507 TSecr=1855867066"
"3194","43.975473","10.0.0.14","50.19.40.154","TCP","68","43.975473000","44916  >  443 [ACK] Seq=1704 Ack=6767 Win=64128 Len=0 TSval=2967364261 TSecr=112945278"
"3197","43.979534","10.0.0.14","50.19.40.154","TLSv1.2","1062","43.979534000","Application Data"
"3204","44.156886","10.0.0.14","159.124.42.26","TLSv1.2","111","44.156886000","Application Data"
"3208","44.220458","10.0.0.14","50.19.40.154","TCP","68","44.220458000","44916  >  443 [ACK] Seq=2698 Ack=7065 Win=64128 Len=0 TSval=2967364506 TSecr=112945485"
"3209","44.232303","10.0.0.14","50.19.40.154","TLSv1.2","232","44.232303000","Application Data"
"3217","44.384476","10.0.0.14","50.19.40.154","TCP","68","44.384476000","44916  >  443 [ACK] Seq=2862 Ack=8431 Win=63104 Len=0 TSval=2967364670 TSecr=112945694"
"3219","44.384534","10.0.0.14","50.19.40.154","TCP","68","44.384534000","44916  >  443 [ACK] Seq=2862 Ack=8523 Win=63104 Len=0 TSval=2967364670 TSecr=112945694"
"3221","44.384560","10.0.0.14","50.19.40.154","TCP","68","44.384560000","44916  >  443 [ACK] Seq=2862 Ack=8782 Win=62848 Len=0 TSval=2967364670 TSecr=112945694"
"3223","44.384598","10.0.0.14","50.19.40.154","TCP","68","44.384598000","44916  >  443 [ACK] Seq=2862 Ack=8833 Win=64128 Len=0 TSval=2967364670 TSecr=112945694"
"3243","45.008046","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","45.008046000","[TCP Dup ACK 323#8] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=680152387 TSecr=3899337116"
"3267","45.161868","10.0.0.14","159.124.42.26","TLSv1.2","106","45.161868000","Application Data"
"3270","45.220706","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","45.220706000","[TCP Dup ACK 396#8] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=680152599 TSecr=2970038552"
"3275","45.272379","10.0.0.14","159.124.42.26","TCP","68","45.272379000","36690  >  443 [ACK] Seq=6136 Ack=4851 Win=501 Len=0 TSval=2183498949 TSecr=1967091952"
"3278","45.283715","10.0.0.14","159.124.42.26","TCP","68","45.283715000","36690  >  443 [ACK] Seq=6136 Ack=4900 Win=501 Len=0 TSval=2183498960 TSecr=1967092011"
"3280","45.283777","10.0.0.14","159.124.42.26","TCP","68","45.283777000","36690  >  443 [ACK] Seq=6136 Ack=4972 Win=501 Len=0 TSval=2183498960 TSecr=1967092011"
"3281","45.283995","10.0.0.14","159.124.42.26","TLSv1.2","135","45.283995000","Application Data"
"3282","45.334282","10.0.0.14","159.124.42.26","TLSv1.2","111","45.334282000","Application Data"
"3293","45.383498","10.0.0.14","50.19.40.154","TCP","68","45.383498000","44916  >  443 [ACK] Seq=2862 Ack=8883 Win=64128 Len=0 TSval=2967365669 TSecr=112946693"
"3295","45.383533","10.0.0.14","50.19.40.154","TCP","68","45.383533000","44916  >  443 [ACK] Seq=2862 Ack=8928 Win=64128 Len=0 TSval=2967365669 TSecr=112946694"
"3297","45.384165","10.0.0.14","50.19.40.154","TCP","68","45.384165000","44916  >  443 [ACK] Seq=2862 Ack=9122 Win=64000 Len=0 TSval=2967365670 TSecr=112946694"
"3308","45.623376","10.0.0.14","159.124.42.26","TLSv1.2","106","45.623376000","Application Data"
"3317","45.709719","10.0.0.14","159.124.42.26","TCP","68","45.709719000","36698  >  443 [ACK] Seq=1299 Ack=1132 Win=501 Len=0 TSval=2183499386 TSecr=1967092414"
"3318","45.709804","10.0.0.14","159.124.42.26","TLSv1.2","135","45.709804000","Application Data"
"3419","48.931133","10.0.0.14","159.124.42.26","TLSv1.2","106","48.931133000","Application Data"
"3426","49.031780","10.0.0.14","159.124.42.26","TCP","68","49.031780000","36690  >  443 [ACK] Seq=6284 Ack=5059 Win=501 Len=0 TSval=2183502708 TSecr=1967095730"
"3427","49.031887","10.0.0.14","159.124.42.26","TLSv1.2","135","49.031887000","Application Data"
"3435","49.194257","10.0.0.14","50.19.40.154","TLSv1.2","155","49.194257000","Application Data"
"3441","49.343063","10.0.0.14","50.19.40.154","TCP","68","49.343063000","44916  >  443 [ACK] Seq=2949 Ack=9167 Win=64128 Len=0 TSval=2967369629 TSecr=112950655"
"3445","49.372973","10.0.0.14","159.124.42.26","TLSv1.2","106","49.372973000","Application Data"
"3453","49.475036","10.0.0.14","159.124.42.26","TCP","68","49.475036000","36698  >  443 [ACK] Seq=1404 Ack=1219 Win=501 Len=0 TSval=2183503152 TSecr=1967096164"
"3454","49.475260","10.0.0.14","159.124.42.26","TLSv1.2","135","49.475260000","Application Data"
"3483","50.128147","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","50.128147000","[TCP Dup ACK 323#9] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=680157507 TSecr=3899337116"
"3491","50.341248","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","50.341248000","[TCP Dup ACK 396#9] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=680157720 TSecr=2970038552"
"3532","51.336377","10.0.0.14","159.124.42.26","TCP","68","51.336377000","36690  >  443 [ACK] Seq=6351 Ack=5131 Win=501 Len=0 TSval=2183505013 TSecr=1967098013"
"3533","51.337416","10.0.0.14","159.124.42.26","TLSv1.2","111","51.337416000","Application Data"
"3556","51.625861","10.0.0.14","159.124.42.26","TLSv1.2","822","51.625861000","Application Data"
"3564","51.692334","10.0.0.14","159.124.42.26","TCP","68","51.692334000","36690  >  443 [ACK] Seq=7148 Ack=5174 Win=501 Len=0 TSval=2183505369 TSecr=1967098420"
"3623","52.535143","10.0.0.14","159.124.42.26","TCP","68","52.535143000","36690  >  443 [ACK] Seq=7148 Ack=5246 Win=501 Len=0 TSval=2183506212 TSecr=1967099262"
"3624","52.535347","10.0.0.14","159.124.42.26","TLSv1.2","111","52.535347000","Application Data"
"3632","52.645799","10.0.0.14","159.124.42.26","TLSv1.2","106","52.645799000","Application Data"
"3638","52.756375","10.0.0.14","159.124.42.26","TCP","68","52.756375000","36690  >  443 [ACK] Seq=7229 Ack=5284 Win=501 Len=0 TSval=2183506433 TSecr=1967099436"
"3641","52.778711","10.0.0.14","159.124.42.26","TCP","68","52.778711000","36690  >  443 [ACK] Seq=7229 Ack=5333 Win=501 Len=0 TSval=2183506455 TSecr=1967099506"
"3642","52.779060","10.0.0.14","159.124.42.26","TLSv1.2","135","52.779060000","Application Data"
"3654","53.148000","10.0.0.14","159.124.42.26","TLSv1.2","106","53.148000000","Application Data"
"3664","53.219321","10.0.0.14","159.124.42.26","TCP","68","53.219321000","36698  >  443 [ACK] Seq=1509 Ack=1306 Win=501 Len=0 TSval=2183506896 TSecr=1967099939"
"3665","53.219440","10.0.0.14","159.124.42.26","TLSv1.2","135","53.219440000","Application Data"
"3666","53.252373","10.0.0.14","104.121.10.34","TCP","68","53.252373000","[TCP Keep-Alive] 46628  >  443 [ACK] Seq=1312 Ack=13188 Win=501 Len=0 TSval=3058283904 TSecr=869937939"
"3672","53.324369","10.0.0.14","159.124.42.26","TCP","68","53.324369000","36690  >  443 [ACK] Seq=7296 Ack=5405 Win=501 Len=0 TSval=2183507001 TSecr=1967100004"
"3674","53.346548","10.0.0.14","159.124.42.26","TLSv1.2","111","53.346548000","Application Data"
"3684","53.504433","10.0.0.14","140.82.112.26","TCP","68","53.504433000","[TCP Keep-Alive] 48248  >  443 [ACK] Seq=29 Ack=26 Win=501 Len=0 TSval=3390111538 TSecr=71385072"
"3685","53.508437","10.0.0.14","54.243.239.188","TCP","68","53.508437000","[TCP Keep-Alive] 42442  >  443 [ACK] Seq=3076 Ack=636 Win=64128 Len=0 TSval=2514228641 TSecr=613102442"
"3715","54.231096","10.0.0.14","159.124.42.26","TCP","68","54.231096000","36690  >  443 [ACK] Seq=7339 Ack=5464 Win=501 Len=0 TSval=2183507908 TSecr=1967100958"
"3717","54.262571","10.0.0.14","159.124.42.26","TLSv1.2","111","54.262571000","Application Data"
"3750","55.125265","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","55.125265000","50310  >  443 [ACK] Seq=7924 Ack=4397 Win=501 Len=0 TSval=1246512106 TSecr=607131357"
"3751","55.130744","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","159","55.130744000","Application Data"
"3756","55.278735","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","55.278735000","[TCP Dup ACK 323#10] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=680162657 TSecr=3899337116"
"3759","55.296679","10.0.0.14","159.124.42.26","TLSv1.2","111","55.296679000","Application Data"
"3777","55.461691","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","55.461691000","[TCP Dup ACK 396#10] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=680162840 TSecr=2970038552"
"3794","56.025448","10.0.0.14","159.124.42.26","TLSv1.2","139","56.025448000","Application Data"
"3800","56.090327","10.0.0.14","159.124.42.26","TCP","68","56.090327000","36690  >  443 [ACK] Seq=7496 Ack=5650 Win=501 Len=0 TSval=2183509767 TSecr=1967102817"
"3802","56.147939","10.0.0.14","159.124.42.26","TLSv1.2","111","56.147939000","Application Data"
"3810","56.394147","10.0.0.14","159.124.42.26","TLSv1.2","106","56.394147000","Application Data"
"3816","56.500457","10.0.0.14","159.124.42.26","TCP","68","56.500457000","36690  >  443 [ACK] Seq=7577 Ack=5688 Win=501 Len=0 TSval=2183510177 TSecr=1967103186"
"3818","56.537120","10.0.0.14","159.124.42.26","TCP","68","56.537120000","36690  >  443 [ACK] Seq=7577 Ack=5737 Win=501 Len=0 TSval=2183510214 TSecr=1967103263"
"3819","56.537306","10.0.0.14","159.124.42.26","TLSv1.2","135","56.537306000","Application Data"
"3832","56.844399","10.0.0.14","159.124.42.26","TLSv1.2","106","56.844399000","Application Data"
"3841","56.960427","10.0.0.14","159.124.42.26","TCP","68","56.960427000","36698  >  443 [ACK] Seq=1614 Ack=1344 Win=501 Len=0 TSval=2183510637 TSecr=1967103636"
"3843","56.964597","10.0.0.14","159.124.42.26","TCP","68","56.964597000","36698  >  443 [ACK] Seq=1614 Ack=1393 Win=501 Len=0 TSval=2183510641 TSecr=1967103690"
"3845","56.964789","10.0.0.14","159.124.42.26","TLSv1.2","135","56.964789000","Application Data"
"3947","60.163692","10.0.0.14","159.124.42.26","TLSv1.2","106","60.163692000","Application Data"
"3953","60.272367","10.0.0.14","159.124.42.26","TCP","68","60.272367000","36690  >  443 [ACK] Seq=7682 Ack=5775 Win=501 Len=0 TSval=2183513949 TSecr=1967106955"
