"No.","Time","Source","Destination","Protocol","Length","Time since reference or first frame","Info"
"3977","33.925709","2a06:c701:472d:c000:6fff:6e94:31da:5893","2407:30c0:182::aa72:3404","TCP","88","33.925709000","45500  >  443 [ACK] Seq=2359 Ack=1388 Win=493 Len=0 TSval=217251458 TSecr=2075047827"
"3980","33.927870","2a06:c701:472d:c000:6fff:6e94:31da:5893","2407:30c0:182::aa72:3404","TCP","88","33.927870000","45500  >  443 [ACK] Seq=2359 Ack=6780 Win=451 Len=0 TSval=217251460 TSecr=2075047827"
"3984","33.928377","2a06:c701:472d:c000:6fff:6e94:31da:5893","2407:30c0:182::aa72:3404","TCP","88","33.928377000","45500  >  443 [ACK] Seq=2359 Ack=8128 Win=493 Len=0 TSval=217251460 TSecr=2075047827"
"3985","33.928399","2a06:c701:472d:c000:6fff:6e94:31da:5893","2407:30c0:182::aa72:3404","TCP","88","33.928399000","45500  >  443 [ACK] Seq=2359 Ack=8232 Win=493 Len=0 TSval=217251460 TSecr=2075047827"
"3986","33.928411","2a06:c701:472d:c000:6fff:6e94:31da:5893","2407:30c0:182::aa72:3404","TCP","88","33.928411000","45500  >  443 [ACK] Seq=2359 Ack=8317 Win=493 Len=0 TSval=217251460 TSecr=2075047827"
"3994","33.941417","2a06:c701:472d:c000:6fff:6e94:31da:5893","2407:30c0:182::aa72:3404","TLSv1.2","123","33.941417000","Application Data"
"3999","33.961351","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TCP","100","33.961351000","[TCP Previous segment not captured] 54798  >  443 [ACK] Seq=2 Ack=1 Win=501 Len=0 TSval=3686307498 TSecr=3556403554 SLE=40 SRE=41"
"4001","33.962834","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","33.962834000","54798  >  443 [ACK] Seq=2 Ack=41 Win=501 Len=0 TSval=3686307500 TSecr=3556422500"
"4002","33.962981","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","33.962981000","54798  >  443 [FIN, ACK] Seq=2 Ack=41 Win=501 Len=0 TSval=3686307500 TSecr=3556422500"
"4005","33.970558","10.0.0.14","52.84.151.30","TCP","76","33.970558000","57366  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1886225451 TSecr=0 WS=128"
"4008","33.976610","10.0.0.14","52.84.151.30","TCP","76","33.976610000","57382  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1886225457 TSecr=0 WS=128"
"4009","33.976844","10.0.0.14","52.84.151.30","TCP","76","33.976844000","57394  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1886225458 TSecr=0 WS=128"
"4017","34.025978","10.0.0.14","52.84.151.30","TCP","68","34.025978000","57366  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1886225507 TSecr=1527797378"
"4018","34.026936","10.0.0.14","52.84.151.30","TLSv1.3","585","34.026936000","Client Hello"
"4023","34.039206","10.0.0.14","52.84.151.30","TCP","68","34.039206000","57382  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1886225520 TSecr=157524730"
"4025","34.039462","10.0.0.14","52.84.151.30","TCP","68","34.039462000","57394  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1886225520 TSecr=1781432975"
"4026","34.039747","10.0.0.14","52.84.151.30","TLSv1.3","585","34.039747000","Client Hello"
"4028","34.040118","10.0.0.14","52.84.151.30","TLSv1.3","585","34.040118000","Client Hello"
"4032","34.069801","10.0.0.14","206.247.61.33","TLSv1.2","111","34.069801000","Application Data"
"4037","34.087164","10.0.0.14","52.84.151.30","TCP","68","34.087164000","57366  >  443 [ACK] Seq=518 Ack=235 Win=64128 Len=0 TSval=1886225568 TSecr=1527797439"
"4038","34.087715","10.0.0.14","52.84.151.30","TLSv1.3","132","34.087715000","Change Cipher Spec, Application Data"
"4039","34.088044","10.0.0.14","52.84.151.30","TLSv1.3","166","34.088044000","Application Data"
"4040","34.088119","10.0.0.14","52.84.151.30","TCP","68","34.088119000","57382  >  443 [FIN, ACK] Seq=518 Ack=1 Win=64256 Len=0 TSval=1886225569 TSecr=157524730"
"4041","34.088210","10.0.0.14","52.84.151.30","TCP","68","34.088210000","57394  >  443 [FIN, ACK] Seq=518 Ack=1 Win=64256 Len=0 TSval=1886225569 TSecr=1781432975"
"4042","34.088702","10.0.0.14","52.84.151.30","TLSv1.3","1863","34.088702000","Application Data"
"4043","34.090252","10.0.0.14","52.84.151.30","TLSv1.3","418","34.090252000","Application Data, Application Data"
"4047","34.101117","10.0.0.14","52.84.151.30","TCP","56","34.101117000","57382  >  443 [RST] Seq=518 Win=0 Len=0"
"4050","34.101794","10.0.0.14","52.84.151.30","TCP","56","34.101794000","57382  >  443 [RST] Seq=518 Win=0 Len=0"
"4052","34.101829","10.0.0.14","52.84.151.30","TCP","56","34.101829000","57382  >  443 [RST] Seq=518 Win=0 Len=0"
"4055","34.103054","10.0.0.14","52.84.151.30","TCP","56","34.103054000","57382  >  443 [RST] Seq=518 Win=0 Len=0"
"4058","34.104757","10.0.0.14","52.84.151.30","TCP","56","34.104757000","57394  >  443 [RST] Seq=518 Win=0 Len=0"
"4060","34.106459","10.0.0.14","52.84.151.30","TCP","56","34.106459000","57394  >  443 [RST] Seq=518 Win=0 Len=0"
"4062","34.106502","10.0.0.14","52.84.151.30","TCP","56","34.106502000","57394  >  443 [RST] Seq=518 Win=0 Len=0"
"4064","34.107197","10.0.0.14","52.84.151.30","TCP","56","34.107197000","57394  >  443 [RST] Seq=518 Win=0 Len=0"
"4074","34.143932","10.0.0.14","52.84.151.30","TCP","68","34.143932000","57366  >  443 [ACK] Seq=2825 Ack=443 Win=64128 Len=0 TSval=1886225625 TSecr=1527797496"
"4076","34.144214","10.0.0.14","52.84.151.30","TLSv1.3","99","34.144214000","Application Data"
"4082","34.150918","10.0.0.14","52.84.151.30","TCP","68","34.150918000","57366  >  443 [ACK] Seq=2856 Ack=993 Win=64128 Len=0 TSval=1886225632 TSecr=1527797496"
"4083","34.151264","10.0.0.14","52.84.151.30","TLSv1.3","103","34.151264000","Application Data"
"4086","34.157108","10.0.0.14","52.84.151.30","TCP","68","34.157108000","57366  >  443 [ACK] Seq=2891 Ack=2026 Win=64128 Len=0 TSval=1886225638 TSecr=1527797504"
"4087","34.158210","10.0.0.14","52.84.151.30","TLSv1.3","103","34.158210000","Application Data"
"4088","34.158559","10.0.0.14","52.84.151.30","TLSv1.3","103","34.158559000","Application Data"
"4097","34.184080","10.0.0.14","52.84.151.30","TLSv1.3","1855","34.184080000","Application Data"
"4098","34.186598","10.0.0.14","52.84.151.30","TLSv1.3","285","34.186598000","Application Data"
"4116","34.249904","10.0.0.14","52.84.151.30","TLSv1.3","103","34.249904000","Application Data"
"4118","34.252136","10.0.0.14","52.84.151.30","TLSv1.3","103","34.252136000","Application Data"
"4147","34.357972","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","158","34.357972000","Application Data"
"4184","34.461530","2a06:c701:472d:c000:6fff:6e94:31da:5893","2606:4700::6812:a972","TCP","96","34.461530000","38386  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=1321973196 TSecr=0 WS=128"
"4197","34.474931","2a06:c701:472d:c000:6fff:6e94:31da:5893","2606:4700::6812:a972","TCP","88","34.474931000","38386  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=1321973210 TSecr=3241500235"
"4198","34.475086","10.0.0.14","34.98.108.207","TCP","76","34.475086000","52150  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2118339887 TSecr=0 WS=128"
"4199","34.475425","2a06:c701:472d:c000:6fff:6e94:31da:5893","2606:4700::6812:a972","TLSv1.3","642","34.475425000","Client Hello"
"4204","34.489903","10.0.0.14","34.98.108.207","TCP","68","34.489903000","52150  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2118339902 TSecr=3773206432"
"4205","34.490333","10.0.0.14","34.98.108.207","TLSv1.3","656","34.490333000","Client Hello"
"4210","34.495549","2a06:c701:472d:c000:6fff:6e94:31da:5893","2606:4700::6812:a972","TCP","88","34.495549000","38386  >  443 [ACK] Seq=555 Ack=213 Win=64768 Len=0 TSval=1321973230 TSecr=3241500254"
"4211","34.495818","2a06:c701:472d:c000:6fff:6e94:31da:5893","2606:4700::6812:a972","TLSv1.3","152","34.495818000","Change Cipher Spec, Application Data"
"4212","34.496075","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:802::2008","TCP","96","34.496075000","47980  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=1800919232 TSecr=0 WS=128"
"4213","34.496102","2a06:c701:472d:c000:6fff:6e94:31da:5893","2606:4700::6812:a972","TLSv1.3","186","34.496102000","Application Data"
"4214","34.496251","2a06:c701:472d:c000:6fff:6e94:31da:5893","2606:4700::6812:a972","TLSv1.3","613","34.496251000","Application Data"
"4217","34.504488","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","34.504488000","41846  >  443 [ACK] Seq=404 Ack=3065 Win=501 Len=0 TSval=3686308041 TSecr=439505765"
"4221","34.515294","2a06:c701:472d:c000:6fff:6e94:31da:5893","2606:4700::6812:a972","TLSv1.3","119","34.515294000","Application Data"
"4224","34.515697","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:802::2008","TCP","88","34.515697000","47980  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=1800919252 TSecr=3308376412"
"4225","34.516010","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:802::2008","TLSv1.3","605","34.516010000","Client Hello"
"4234","34.532625","2a06:c701:472d:c000:6fff:6e94:31da:5893","2606:4700::6812:a972","TCP","88","34.532625000","38386  >  443 [ACK] Seq=1273 Ack=1314 Win=64128 Len=0 TSval=1321973268 TSecr=3241500270"
"4235","34.532937","2a06:c701:472d:c000:6fff:6e94:31da:5893","2606:4700::6812:a972","TLSv1.3","123","34.532937000","Application Data"
"4259","34.568980","10.0.0.14","34.98.108.207","TCP","68","34.568980000","52150  >  443 [ACK] Seq=589 Ack=213 Win=64128 Len=0 TSval=2118339981 TSecr=3773206512"
"4260","34.569432","10.0.0.14","34.98.108.207","TLSv1.3","132","34.569432000","Change Cipher Spec, Application Data"
"4268","34.578069","10.0.0.14","206.247.61.33","TLSv1.2","111","34.578069000","Application Data"
"4275","34.597673","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:802::2008","TCP","88","34.597673000","47980  >  443 [ACK] Seq=518 Ack=1209 Win=63744 Len=0 TSval=1800919333 TSecr=3308376496"
"4278","34.598298","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:802::2008","TCP","88","34.598298000","47980  >  443 [ACK] Seq=518 Ack=2417 Win=63104 Len=0 TSval=1800919334 TSecr=3308376496"
"4279","34.598308","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:802::2008","TCP","88","34.598308000","47980  >  443 [ACK] Seq=518 Ack=4814 Win=60800 Len=0 TSval=1800919334 TSecr=3308376496"
"4281","34.598698","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:802::2008","TLSv1.3","162","34.598698000","Change Cipher Spec, Application Data"
"4289","34.619274","10.0.0.14","206.247.61.33","TLSv1.2","799","34.619274000","Application Data"
"4290","34.626040","10.0.0.14","34.98.108.207","TCP","68","34.626040000","52150  >  443 [ACK] Seq=653 Ack=799 Win=64128 Len=0 TSval=2118340038 TSecr=3773206527"
"4300","34.658019","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:802::2008","TCP","88","34.658019000","47980  >  443 [ACK] Seq=592 Ack=5790 Win=64128 Len=0 TSval=1800919394 TSecr=3308376514"
"4400","34.822028","10.0.0.14","206.247.61.33","TCP","68","34.822028000","48200  >  443 [ACK] Seq=6393 Ack=4145 Win=501 Len=0 TSval=1279101476 TSecr=3341606125"
"4525","35.045042","10.0.0.14","206.247.61.33","TCP","68","35.045042000","48200  >  443 [ACK] Seq=6393 Ack=4217 Win=501 Len=0 TSval=1279101699 TSecr=3341606391"
"4545","35.074777","10.0.0.14","206.247.61.33","TLSv1.2","111","35.074777000","Application Data"
"4582","35.133068","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:809::2003","TCP","96","35.133068000","55570  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=1980626783 TSecr=0 WS=128"
"4583","35.133164","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","TCP","96","35.133164000","59260  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=1524734887 TSecr=0 WS=128"
"4588","35.145689","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:809::2003","TCP","88","35.145689000","55570  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=1980626796 TSecr=2868684257"
"4589","35.146032","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:809::2003","TLSv1.3","605","35.146032000","Client Hello"
"4591","35.151302","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","TCP","88","35.151302000","59260  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=1524734905 TSecr=3130407457"
"4592","35.151574","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","TLSv1.3","605","35.151574000","Client Hello"
"4606","35.221777","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4025:401::9b","TCP","96","35.221777000","42322  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=2653214078 TSecr=0 WS=128"
"4652","35.239359","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","TCP","88","35.239359000","59260  >  443 [ACK] Seq=518 Ack=2417 Win=62592 Len=0 TSval=1524734993 TSecr=3130407545"
"4655","35.241980","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","TCP","88","35.241980000","59260  >  443 [ACK] Seq=518 Ack=4833 Win=61056 Len=0 TSval=1524734996 TSecr=3130407545"
"4656","35.242068","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","TCP","88","35.242068000","59260  >  443 [ACK] Seq=518 Ack=6041 Win=59904 Len=0 TSval=1524734996 TSecr=3130407545"
"4660","35.244366","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","TCP","88","35.244366000","59260  >  443 [ACK] Seq=518 Ack=6942 Win=63104 Len=0 TSval=1524734998 TSecr=3130407545"
"4661","35.244377","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:809::2003","TCP","88","35.244377000","55570  >  443 [ACK] Seq=518 Ack=1209 Win=63744 Len=0 TSval=1980626894 TSecr=2868684346"
"4662","35.244388","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:809::2003","TCP","100","35.244388000","[TCP Dup ACK 4661#1] 55570  >  443 [ACK] Seq=518 Ack=1209 Win=63744 Len=0 TSval=1980626894 TSecr=2868684346 SLE=2417 SRE=4469"
"4663","35.244948","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","TLSv1.3","162","35.244948000","Change Cipher Spec, Application Data"
"4665","35.248212","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:809::2003","TCP","88","35.248212000","55570  >  443 [ACK] Seq=518 Ack=4469 Win=60544 Len=0 TSval=1980626898 TSecr=2868684346"
"4666","35.248605","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:809::2003","TLSv1.3","162","35.248605000","Change Cipher Spec, Application Data"
"4700","35.303883","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4025:401::9b","TCP","88","35.303883000","42322  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2653214160 TSecr=3189292514"
"4701","35.304091","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4025:401::9b","TLSv1.3","605","35.304091000","Client Hello"
"4708","35.314013","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","TCP","88","35.314013000","59260  >  443 [ACK] Seq=592 Ack=7910 Win=64128 Len=0 TSval=1524735068 TSecr=3130407572"
"4714","35.334374","10.0.0.14","206.247.61.33","TLSv1.2","106","35.334374000","Application Data"
"4731","35.392796","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4025:401::9b","TCP","88","35.392796000","42322  >  443 [ACK] Seq=518 Ack=2417 Win=62592 Len=0 TSval=2653214249 TSecr=3189292600"
"4732","35.392828","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4025:401::9b","TCP","88","35.392828000","42322  >  443 [ACK] Seq=518 Ack=3625 Win=61440 Len=0 TSval=2653214249 TSecr=3189292600"
"4735","35.397146","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4025:401::9b","TCP","88","35.397146000","42322  >  443 [ACK] Seq=518 Ack=4709 Win=63104 Len=0 TSval=2653214253 TSecr=3189292600"
"4736","35.397593","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4025:401::9b","TLSv1.3","162","35.397593000","Change Cipher Spec, Application Data"
"4760","35.527685","10.0.0.14","206.247.61.33","TCP","68","35.527685000","48200  >  443 [ACK] Seq=6474 Ack=4304 Win=501 Len=0 TSval=1279102182 TSecr=3341606834"
"4761","35.527896","10.0.0.14","206.247.61.33","TLSv1.2","135","35.527896000","Application Data"
"4768","35.574078","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4025:401::9b","TCP","88","35.574078000","42322  >  443 [ACK] Seq=592 Ack=5683 Win=64128 Len=0 TSval=2653214430 TSecr=3189292740"
"4827","36.094101","10.0.0.14","206.247.61.33","TCP","68","36.094101000","48200  >  443 [ACK] Seq=6541 Ack=4376 Win=501 Len=0 TSval=1279102748 TSecr=3341607389"
"4828","36.110563","10.0.0.14","206.247.61.33","TLSv1.2","111","36.110563000","Application Data"
"4871","36.410405","10.0.0.14","206.247.61.33","TLSv1.2","106","36.410405000","Application Data"
"4886","36.528404","10.0.0.14","206.247.61.33","TLSv1.2","135","36.528404000","Application Data"
"4902","36.727296","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","36.727296000","41846  >  443 [ACK] Seq=404 Ack=3781 Win=496 Len=0 TSval=3686310264 TSecr=439507918"
"4911","36.750080","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","36.750080000","41846  >  443 [ACK] Seq=404 Ack=4548 Win=493 Len=0 TSval=3686310287 TSecr=439508009"
"4915","36.769985","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TCP","100","36.769985000","[TCP Window Update] 41846  >  443 [ACK] Seq=404 Ack=4548 Win=501 Len=0 TSval=3686310307 TSecr=439508031 SLE=3781 SRE=4548"
"4916","36.774037","10.0.0.14","206.247.61.33","TCP","68","36.774037000","48214  >  443 [ACK] Seq=1051 Ack=871 Win=501 Len=0 TSval=1279103428 TSecr=3341608021"
"4945","37.135076","10.0.0.14","206.247.61.33","TCP","68","37.135076000","48200  >  443 [ACK] Seq=6584 Ack=4448 Win=501 Len=0 TSval=1279103789 TSecr=3341608393"
"4954","37.203225","10.0.0.14","206.247.61.33","TLSv1.2","111","37.203225000","Application Data"
"4957","37.219678","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","179","37.219678000","Application Data"
"4988","37.505625","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","184","37.505625000","Application Data"
"5000","37.569631","10.0.0.14","206.247.61.33","TCP","68","37.569631000","48200  >  443 [ACK] Seq=6627 Ack=4507 Win=501 Len=0 TSval=1279104223 TSecr=3341608914"
"5005","37.590230","10.0.0.14","206.247.61.33","TLSv1.2","111","37.590230000","Application Data"
"5051","37.853076","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::2003","TCP","88","37.853076000","[TCP Previous segment not captured] 54488  >  443 [FIN, ACK] Seq=2 Ack=74 Win=501 Len=0 TSval=1142488531 TSecr=323314355"
"5053","37.868187","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::2003","TCP","88","37.868187000","54488  >  443 [ACK] Seq=3 Ack=75 Win=501 Len=0 TSval=1142488546 TSecr=323314370"
"5147","39.038671","10.0.0.14","206.247.61.33","TLSv1.2","111","39.038671000","Application Data"
"5152","39.100250","10.0.0.14","206.247.61.33","TLSv1.2","106","39.100250000","Application Data"
"5170","39.286601","10.0.0.14","206.247.61.33","TCP","68","39.286601000","48200  >  443 [ACK] Seq=6751 Ack=4666 Win=501 Len=0 TSval=1279105940 TSecr=3341610600"
"5171","39.286734","10.0.0.14","206.247.61.33","TLSv1.2","135","39.286734000","Application Data"
"5200","39.534079","10.0.0.14","54.205.213.190","TCP","68","39.534079000","51892  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3369203996 TSecr=2326251847"
"5201","39.534113","10.0.0.14","35.174.127.31","TCP","68","39.534113000","35604  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3404540868 TSecr=350664605"
"5202","39.534148","10.0.0.14","54.205.213.190","TCP","68","39.534148000","51890  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3369203996 TSecr=2326251996"
"5280","40.171612","10.0.0.14","206.247.61.33","TLSv1.2","106","40.171612000","Application Data"
"5292","40.276199","10.0.0.14","206.247.61.33","TCP","68","40.276199000","48214  >  443 [ACK] Seq=1089 Ack=920 Win=501 Len=0 TSval=1279106930 TSecr=3341611621"
"5293","40.276443","10.0.0.14","206.247.61.33","TLSv1.2","135","40.276443000","Application Data"
"5306","40.410038","10.0.0.14","206.247.61.33","TCP","68","40.410038000","48214  >  443 [ACK] Seq=1156 Ack=958 Win=501 Len=0 TSval=1279107064 TSecr=3341611666"
"5320","40.547187","10.0.0.14","206.247.61.33","TCP","68","40.547187000","48200  >  443 [ACK] Seq=6818 Ack=4806 Win=501 Len=0 TSval=1279107201 TSecr=3341611893"
"5321","40.547317","10.0.0.14","206.247.61.33","TLSv1.2","111","40.547317000","Application Data"
"5624","42.852027","10.0.0.14","206.247.61.33","TLSv1.2","106","42.852027000","Application Data"
"5651","43.037014","10.0.0.14","206.247.61.33","TCP","68","43.037014000","48200  >  443 [ACK] Seq=6899 Ack=4893 Win=501 Len=0 TSval=1279109691 TSecr=3341614352"
"5652","43.037278","10.0.0.14","206.247.61.33","TLSv1.2","135","43.037278000","Application Data"
"5656","43.050180","10.0.0.14","206.247.61.33","TLSv1.2","111","43.050180000","Application Data"
"5666","43.107061","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","159","43.107061000","Application Data"
"5682","43.219745","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","196","43.219745000","Application Data"
"5693","43.366363","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","43.366363000","41846  >  443 [ACK] Seq=770 Ack=4643 Win=501 Len=0 TSval=3686316903 TSecr=439514627"
"5723","43.635330","2a06:c701:472d:c000:6fff:6e94:31da:5893","2407:30c0:182::aa72:3406","TCP","88","43.635330000","[TCP Dup ACK 1644#2] [TCP ACKed unseen segment] 57144  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=1675786604 TSecr=4056673719"
"5746","43.795455","10.0.0.14","206.247.61.33","TCP","68","43.795455000","48200  >  443 [ACK] Seq=7009 Ack=5105 Win=501 Len=0 TSval=1279110449 TSecr=3341615142"
"5749","43.807639","10.0.0.14","206.247.61.33","TLSv1.2","111","43.807639000","Application Data"
"5769","43.899854","10.0.0.14","206.247.61.33","TLSv1.2","106","43.899854000","Application Data"
"5788","44.026264","10.0.0.14","206.247.61.33","TCP","68","44.026264000","48214  >  443 [ACK] Seq=1194 Ack=1007 Win=501 Len=0 TSval=1279110680 TSecr=3341615371"
"5789","44.026626","10.0.0.14","206.247.61.33","TLSv1.2","135","44.026626000","Application Data"
"5797","44.090063","10.0.0.14","206.247.61.33","TCP","68","44.090063000","48214  >  443 [ACK] Seq=1261 Ack=1045 Win=501 Len=0 TSval=1279110744 TSecr=3341615395"
"5805","44.142038","10.0.0.14","3.227.82.29","TCP","68","44.142038000","48496  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2204794240 TSecr=3717415634"
"5855","44.570154","10.0.0.14","206.247.61.33","TLSv1.2","111","44.570154000","Application Data"
"5857","44.570325","10.0.0.14","206.247.61.33","TLSv1.2","476","44.570325000","Application Data"
"5877","44.774057","10.0.0.14","206.247.61.33","TCP","68","44.774057000","48200  >  443 [ACK] Seq=7503 Ack=5220 Win=501 Len=0 TSval=1279111428 TSecr=3341616080"
"5904","45.045392","10.0.0.14","206.247.61.33","TCP","68","45.045392000","48200  >  443 [ACK] Seq=7503 Ack=5292 Win=501 Len=0 TSval=1279111699 TSecr=3341616392"
"5906","45.057103","10.0.0.14","206.247.61.33","TLSv1.2","111","45.057103000","Application Data"
"5917","45.070108","10.0.0.14","206.247.61.33","TLSv1.2","139","45.070108000","Application Data"
"5934","45.214069","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:809::2003","TCP","88","45.214069000","55570  >  443 [ACK] Seq=592 Ack=4470 Win=64128 Len=0 TSval=1980636864 TSecr=2868694284"
"5943","45.225475","10.0.0.14","206.247.61.33","TLSv1.2","111","45.225475000","Application Data"
"5966","45.516407","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","261","45.516407000","Application Data"
"5979","45.669145","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","45.669145000","41846  >  443 [ACK] Seq=943 Ack=4738 Win=501 Len=0 TSval=3686319206 TSecr=439516930"
"5984","45.739991","10.0.0.14","206.247.61.33","TLSv1.2","266","45.739991000","Application Data"
"6003","45.958076","10.0.0.14","206.247.61.33","TCP","68","45.958076000","48200  >  443 [ACK] Seq=7858 Ack=5414 Win=501 Len=0 TSval=1279112612 TSecr=3341617258"
"6024","46.171403","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","46.171403000","41846  >  443 [ACK] Seq=943 Ack=4815 Win=501 Len=0 TSval=3686319708 TSecr=439517432"
"6059","46.579162","10.0.0.14","206.247.61.33","TLSv1.2","106","46.579162000","Application Data"
"6073","46.736505","10.0.0.14","206.247.61.33","TCP","68","46.736505000","48200  >  443 [ACK] Seq=7896 Ack=5452 Win=501 Len=0 TSval=1279113390 TSecr=3341618079"
"6080","46.785838","10.0.0.14","206.247.61.33","TCP","68","46.785838000","48200  >  443 [ACK] Seq=7896 Ack=5501 Win=501 Len=0 TSval=1279113440 TSecr=3341618132"
