"No.","Time","Source","Destination","Protocol","Length","Time since reference or first frame","Info"
"4741","26.174519939","192.168.213.150","212.199.140.162","QUIC","78","26.174519939","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4746","26.192439571","192.168.213.150","212.199.140.162","QUIC","78","26.192439571","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4754","26.204767463","192.168.213.150","212.199.140.162","QUIC","77","26.204767463","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4764","26.211998158","192.168.213.150","212.199.140.162","QUIC","77","26.211998158","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4776","26.224062411","192.168.213.150","212.199.140.162","QUIC","79","26.224062411","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4777","26.224163574","192.168.213.150","212.199.140.162","QUIC","77","26.224163574","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4792","26.236613330","192.168.213.150","212.199.140.162","QUIC","79","26.236613330","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4793","26.236858804","192.168.213.150","212.199.140.162","QUIC","77","26.236858804","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4794","26.237208419","192.168.213.150","212.199.140.162","QUIC","79","26.237208419","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4795","26.237313344","192.168.213.150","212.199.140.162","QUIC","79","26.237313344","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4796","26.237398245","192.168.213.150","212.199.140.162","QUIC","77","26.237398245","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4797","26.237628686","192.168.213.150","212.199.140.162","QUIC","79","26.237628686","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4809","26.238256524","192.168.213.150","212.199.140.162","QUIC","78","26.238256524","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4812","26.238602804","192.168.213.150","212.199.140.162","QUIC","79","26.238602804","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4813","26.238682569","192.168.213.150","212.199.140.162","QUIC","77","26.238682569","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4829","26.243721399","192.168.213.150","212.199.140.162","QUIC","79","26.243721399","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4830","26.243832803","192.168.213.150","212.199.140.162","QUIC","77","26.243832803","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4837","26.244677677","192.168.213.150","212.199.140.162","QUIC","77","26.244677677","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4851","26.248983556","192.168.213.150","212.199.140.162","QUIC","84","26.248983556","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4854","26.249440482","192.168.213.150","212.199.140.162","QUIC","79","26.249440482","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4855","26.249581774","192.168.213.150","212.199.140.162","QUIC","78","26.249581774","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4859","26.249940993","192.168.213.150","212.199.140.162","QUIC","79","26.249940993","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4860","26.250065965","192.168.213.150","212.199.140.162","QUIC","79","26.250065965","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4861","26.250165468","192.168.213.150","212.199.140.162","QUIC","77","26.250165468","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4864","26.263898242","192.168.213.150","212.199.140.162","QUIC","78","26.263898242","Protected Payload (KP0), DCID=8c81000e2ce8948f"
"4873","26.288709920","192.168.213.150","212.199.140.162","QUIC","78","26.288709920","Protected Payload (KP0), DCID=8c81000e2ce8948f"
